property_type,price_range,room_type,number_of_reviews,smart_location,zipcode,host_identity_verified,host_is_superhost,neighbourhood
8,2,1,56,14,20001,0,1,77
1,2,1,6,14,20001,1,1,26
1,2,1,0,14,20010,1,1,67
8,4,1,29,14,20009,0,1,26
1,2,1,2,14,20009,0,1,26
2,2,2,1,14,20010,0,1,26
1,2,1,2,14,20009,1,1,26
1,2,1,11,14,20010,1,1,26
1,2,1,38,14,20010,0,0,26
2,2,2,6,14,20010,0,1,26
1,2,1,84,14,20001,0,1,26
1,2,1,10,14,20010,0,1,77
1,2,1,0,14,20009,1,1,26
1,2,1,23,14,20009,0,0,26
2,2,2,16,14,20001,0,0,80
1,2,1,0,14,20010,1,1,67
1,2,1,138,14,20010,0,1,26
1,2,1,1,14,20009,1,1,96
1,2,1,7,14,20009,0,1,26
6,2,2,0,14,20010,0,1,26
1,2,1,4,14,20009,0,1,2
1,2,1,8,14,20010,0,1,26
1,2,1,5,14,20009,0,1,26
8,2,2,3,14,20010,0,1,26
1,2,1,2,14,20010,0,1,26
8,2,2,0,14,20010,1,1,77
1,2,1,21,14,20010,0,1,67
1,2,2,6,14,20010,0,1,26
1,2,1,14,14,20010,0,0,26
8,2,2,3,14,20010,0,1,26
8,2,2,0,14,20010,1,1,67
1,2,1,52,14,20010,0,1,67
1,3,1,2,14,20010,0,1,77
1,2,1,20,14,20009,1,1,67
1,3,1,0,14,20010,0,1,26
1,2,3,0,14,20009,0,1,26
1,1,2,2,14,20010,0,1,26
1,2,1,2,14,20010,0,1,26
1,2,1,12,14,20009,0,1,26
1,2,1,92,14,20009,1,1,26
1,2,1,1,14,20010,1,1,26
1,3,1,22,14,20009,1,1,26
1,2,1,4,14,20001,0,1,80
1,2,2,14,14,20009,0,1,26
1,2,2,6,14,20009,0,1,26
1,3,1,5,14,20010,0,1,26
8,2,2,96,14,20010,0,0,26
8,4,1,5,14,20010,0,1,67
1,2,2,0,14,20009,1,1,26
1,2,3,46,14,20009,0,1,26
1,2,1,0,14,20010,0,1,26
1,2,1,0,14,20010,0,1,26
1,3,1,0,14,20009,0,1,96
1,3,1,1,14,20009,0,1,26
1,5,1,0,14,20010,0,1,26
1,3,1,8,14,20009,1,1,26
8,1,2,9,14,20010,0,0,77
1,2,2,9,14,20009,0,0,26
8,2,2,4,14,20001,0,1,77
1,2,1,15,14,20010,0,1,26
1,2,1,0,14,20010,0,1,26
1,2,1,11,14,20009,1,1,67
8,2,2,0,14,20010,0,1,67
1,2,1,70,14,20010,0,1,67
1,2,1,19,14,20010,0,1,67
1,3,1,4,14,20009,0,1,26
1,3,1,18,14,20010,0,1,26
8,2,1,18,14,20010,1,0,67
1,2,1,5,14,20009,0,1,26
1,2,1,0,14,20010,0,1,26
1,3,1,35,14,20010,0,1,67
8,3,2,1,14,20010,1,1,26
8,1,2,3,14,20010,0,1,77
1,2,2,2,14,20009,0,1,26
1,2,1,4,14,20009,0,1,26
1,2,1,3,14,20009,1,1,26
1,2,1,12,14,20010,0,1,67
8,1,2,1,14,20010,0,1,26
2,2,2,0,14,20010,0,1,26
1,2,2,1,14,20009,0,1,26
6,2,2,1,14,20010,0,1,26
1,2,2,0,14,20010,1,1,26
8,1,2,1,14,20010,0,1,26
1,2,2,0,14,20009,0,1,26
1,2,1,0,14,20010,1,1,67
1,4,1,0,14,20009,0,1,26
8,2,1,106,14,20010,0,1,26
1,2,1,34,14,20009,0,1,2
1,2,1,2,14,20009,1,1,26
1,2,1,2,14,20010,0,1,26
1,2,1,3,14,20010,1,1,26
1,2,1,0,14,20010,0,1,26
1,2,1,0,14,20010,1,1,26
6,3,1,0,14,20010,0,1,26
8,2,2,11,14,20001,0,1,77
8,2,1,12,14,20010,0,1,77
1,1,3,8,14,20010,1,1,67
8,2,2,0,14,20010,1,1,26
1,2,1,7,14,20010,0,1,67
1,2,2,0,14,20010,0,1,26
1,2,1,10,14,20009,0,1,26
1,4,1,0,14,20010,0,1,26
1,3,1,19,14,20009,0,1,26
1,2,1,3,14,20001,0,1,26
1,2,1,5,14,20001,0,1,26
1,2,1,7,14,20010,0,1,26
1,3,1,4,14,20009,0,1,26
1,2,1,19,14,20009,0,1,96
1,2,1,25,14,20009,1,1,26
1,2,1,4,14,20009,1,1,26
8,2,2,0,14,20010,0,1,26
8,1,2,26,14,20010,0,1,1
8,2,1,31,14,20001,0,1,77
1,1,2,0,14,20010,0,1,26
1,2,1,13,14,20010,0,1,67
8,5,1,2,14,20001,0,1,77
1,2,1,5,14,20009,1,1,26
1,3,1,0,14,20010,0,1,26
1,2,1,13,14,20010,0,1,67
6,2,1,4,14,20010,0,1,26
1,2,2,16,14,20010,0,1,67
1,2,2,5,14,20009,0,1,26
1,2,2,3,14,20010,1,1,26
8,2,2,30,14,20010,0,0,26
6,2,1,0,14,20010,1,1,26
2,2,2,142,14,20010,0,1,67
2,2,2,184,14,20010,0,1,67
8,2,2,7,14,20001,0,1,26
1,2,1,6,14,20010,0,1,26
8,2,1,19,14,20001,0,1,77
1,2,1,3,14,20009,0,1,26
1,2,1,2,14,20010,0,1,26
8,2,1,37,15,20010,0,1,26
8,5,1,0,14,20010,1,1,77
1,3,1,54,14,20009,0,0,26
1,4,1,9,14,20010,0,1,26
8,2,2,46,14,20009,0,1,26
1,2,1,2,14,20010,1,1,67
1,2,2,0,14,20009,0,1,96
1,2,1,5,14,20010,1,1,67
1,2,1,2,14,20010,0,1,26
1,3,1,12,14,20010,0,1,67
1,2,2,55,14,20009,0,0,26
1,2,1,2,14,20009,1,1,26
1,3,1,13,14,20009,1,1,67
1,2,2,7,14,20010,0,1,77
1,2,1,1,14,20010,0,1,26
1,5,1,67,14,20010,0,1,26
1,2,1,1,14,20010,1,1,77
1,2,1,4,14,20009,0,1,26
11,2,2,1,14,20009,0,1,26
1,2,1,15,14,20009,1,1,26
1,2,2,0,14,20010,0,1,26
8,2,1,3,14,20010,0,1,26
6,2,2,4,14,20009,0,1,26
1,2,1,5,14,20009,0,1,26
1,2,2,0,14,20011,0,1,78
2,2,2,0,14,20010,0,1,26
1,2,1,7,14,20009,0,1,26
8,2,2,0,14,20001,1,1,77
1,2,2,30,14,20010,0,1,26
1,4,1,22,14,20010,0,1,26
8,2,2,16,14,20010,0,1,77
1,2,1,0,14,20009,1,1,96
1,2,1,4,14,20009,0,1,26
8,1,2,8,14,20010,0,1,77
8,2,1,19,14,20010,0,1,67
1,2,2,10,14,20009,0,1,26
1,2,2,0,14,20009,1,1,26
2,2,1,1,14,20010,1,1,26
1,2,1,0,14,20010,0,1,26
8,2,2,0,14,20001,1,1,80
1,2,1,77,14,20009,0,1,26
1,2,1,10,14,20010,0,1,26
8,2,2,0,14,20010,0,1,67
1,2,1,0,14,20009,0,1,96
1,2,1,33,14,20010,0,1,26
2,2,2,2,14,20001,0,0,80
8,4,1,23,14,20010,0,0,67
1,2,1,0,14,20009,1,1,26
1,2,2,3,14,20010,1,1,26
1,2,2,3,14,20010,1,1,77
1,5,1,0,14,20009,0,1,26
8,2,2,76,14,20001,0,1,77
1,2,1,1,14,20009,0,1,26
1,2,1,3,14,20009,0,1,26
8,6,1,0,14,20010,1,1,77
8,3,1,2,14,20010,1,1,67
8,2,2,8,14,20010,0,1,77
6,2,1,0,14,20009,1,1,26
8,2,1,1,14,20010,1,1,26
1,2,1,7,14,20010,0,1,67
1,3,1,11,14,20010,0,1,26
1,2,2,122,14,20010,0,1,26
1,2,1,22,14,20009,0,0,26
1,2,1,49,14,20010,1,0,26
1,1,2,3,14,20010,0,1,26
1,2,1,5,14,20017,0,1,13
8,2,1,46,14,20017,0,1,13
8,2,2,0,14,20017,0,1,13
1,2,1,45,14,20018,0,1,59
1,2,1,78,14,20018,0,0,59
1,2,1,20,14,20017,0,1,13
8,6,1,0,14,20018,0,1,13
1,3,1,0,14,20017,1,1,13
8,3,1,6,14,20018,0,1,102
8,2,2,0,14,20017,1,1,13
1,2,1,19,14,20017,0,0,13
1,3,1,0,14,20017,0,1,13
1,2,1,0,14,20017,0,1,13
1,2,1,29,14,20017,0,0,13
8,2,2,18,14,20017,0,1,13
8,5,2,0,14,20018,1,1,13
1,2,1,5,14,20018,0,1,11
2,2,2,5,14,20017,1,1,13
8,2,2,0,14,20018,1,1,13
11,2,2,0,14,20018,0,1,11
8,2,2,25,14,20018,0,1,11
8,2,1,2,14,20018,0,1,13
8,3,2,0,14,20018,1,1,13
1,2,1,0,14,20018,0,1,11
8,2,2,3,14,20018,0,1,11
8,2,1,41,14,20018,0,1,13
8,2,2,7,14,20017,0,1,13
8,1,2,1,14,20018,0,1,11
8,3,1,105,14,20017,0,1,59
11,3,1,1,14,20018,0,1,11
8,2,2,0,14,20018,1,1,13
11,3,1,0,14,20011,1,1,11
8,2,2,0,14,20018,0,1,11
8,2,2,54,14,20018,1,1,13
8,3,1,9,14,20018,0,1,11
8,2,2,18,14,20017,0,1,13
1,2,1,1,14,20018,0,1,11
8,2,1,1,14,20017,0,1,13
8,2,2,23,14,20017,0,1,13
8,3,2,0,14,20018,1,1,13
8,2,2,13,14,20017,0,1,13
8,2,2,19,14,20018,0,1,11
1,2,1,32,14,20018,0,1,11
8,2,1,47,14,20017,0,0,13
2,2,1,12,14,20018,0,1,11
8,3,1,1,14,20017,1,1,13
1,2,1,1,14,20018,0,1,59
8,2,1,54,14,20018,0,0,59
1,2,2,4,14,20017,1,1,13
8,3,1,5,14,20017,0,1,13
8,2,1,6,14,20017,1,1,13
1,3,1,0,14,20017,1,1,13
1,1,1,0,14,20018,0,1,13
1,2,1,2,14,20018,1,1,13
8,6,1,0,14,20017,1,1,13
1,2,2,3,14,20017,1,1,13
8,2,1,0,14,20017,0,1,13
8,3,1,8,14,20017,0,1,13
8,2,1,39,14,20017,0,0,13
8,3,2,0,14,20018,1,1,13
8,2,1,30,14,20018,0,1,13
11,2,2,57,14,20018,0,1,11
8,2,1,67,14,20018,0,1,102
8,2,2,22,14,20018,0,1,102
1,1,2,2,15,20018,0,1,43
8,4,1,1,14,20018,0,1,43
9,2,1,43,14,20018,0,1,43
8,5,1,0,14,20018,1,1,43
8,2,2,3,14,20018,1,1,43
8,2,2,135,14,20018,0,1,102
8,3,1,0,14,20018,1,1,102
8,1,2,1,14,20018,0,1,102
8,2,1,1,14,20018,1,1,102
8,2,1,18,14,20018,0,1,102
1,2,1,46,11,20712,0,0,102
8,2,1,0,14,20018,0,1,102
8,1,2,2,14,20018,0,1,43
1,2,1,0,14,20007,1,1,49
1,2,3,2,14,20007,1,1,49
1,3,1,9,14,20016,0,1,66
1,2,1,2,14,20007,0,1,49
1,2,1,13,14,20007,1,1,49
1,2,1,1,14,20007,1,1,15
1,2,2,1,14,20007,0,1,49
8,6,1,0,14,20007,1,1,49
1,2,1,0,14,20016,0,1,19
1,2,1,82,14,20007,0,1,19
1,2,1,6,14,20016,0,1,19
8,2,2,18,14,20007,0,1,19
8,2,2,129,14,20007,0,0,49
8,1,2,3,14,20007,1,1,19
1,3,1,5,14,20007,0,1,49
8,2,2,1,14,20007,0,1,49
1,2,1,3,14,20016,0,1,24
1,6,2,0,14,20016,1,1,24
1,2,2,3,14,20007,0,1,49
1,2,3,0,14,20016,1,1,98
1,3,1,23,14,20007,0,1,49
1,2,2,3,14,20007,0,1,49
1,2,2,6,14,20007,0,1,49
11,2,2,5,14,20007,0,1,49
8,2,2,2,14,20007,0,1,49
1,2,2,7,14,20016,0,1,19
1,1,2,5,14,20016,1,1,24
1,2,2,1,14,20007,0,1,49
8,2,1,12,14,20007,0,1,49
1,2,2,0,14,20016,1,1,19
1,2,1,0,14,20007,0,1,49
6,2,1,4,14,20007,0,1,49
1,2,1,32,14,20016,0,1,98
1,2,1,237,14,20007,0,1,19
8,5,1,0,14,20007,1,1,49
1,2,1,8,14,20007,0,1,49
8,2,2,8,14,20007,0,1,19
1,2,1,0,14,20007,1,1,49
1,2,1,2,14,20016,0,1,24
8,2,2,43,14,20007,0,1,19
1,2,1,7,14,20016,1,1,19
1,2,1,13,14,20007,0,1,49
1,2,1,0,14,20007,0,1,49
1,2,1,1,14,20007,0,1,49
1,2,1,1,14,20016,0,1,24
1,2,1,7,14,20016,0,1,24
1,2,1,0,14,20007,1,1,49
11,5,1,0,14,20007,0,1,49
1,2,1,2,14,20007,0,1,49
1,2,1,0,14,20007,0,1,49
1,2,1,0,14,20016,0,1,98
8,2,1,2,14,20007,0,1,49
1,2,1,1,14,20016,0,1,24
1,3,1,2,14,20007,1,1,49
1,2,1,2,14,20007,0,1,49
1,2,1,1,14,20008,0,1,24
1,2,1,0,14,20008,0,1,101
11,5,1,28,14,20008,1,0,101
1,2,1,0,14,20008,1,1,24
1,2,2,26,15,20008,0,1,101
1,2,1,118,14,20008,0,1,24
1,2,2,3,14,20008,0,1,101
1,2,2,0,14,20008,0,1,101
8,2,2,9,14,20016,0,1,24
1,3,1,44,14,20008,0,0,101
6,2,1,0,14,20016,1,1,19
1,2,1,1,14,20008,0,1,24
1,2,1,4,14,20008,0,1,24
1,2,1,0,14,20008,1,1,24
8,5,1,0,14,20007,0,1,19
1,2,1,0,14,20016,0,1,19
1,3,1,0,14,20008,1,1,101
1,2,1,38,14,20008,0,1,101
1,2,1,45,14,20008,0,1,24
1,2,1,0,14,20008,0,1,24
8,5,1,6,14,20008,0,1,24
6,2,1,0,14,20016,0,1,24
1,2,1,8,14,20008,0,1,24
6,2,1,1,14,20008,1,1,24
1,2,2,0,14,20008,1,1,101
1,2,2,7,14,20008,0,1,101
1,2,1,24,14,20008,0,1,24
1,2,1,1,14,20008,0,1,101
1,2,1,0,14,20008,0,1,24
1,1,2,2,14,20008,0,1,24
8,2,2,26,14,20008,0,0,101
1,2,1,0,14,20016,0,1,24
1,2,1,2,14,20008,0,1,24
1,3,1,0,14,20008,0,1,101
1,2,1,66,14,20008,0,1,101
1,2,2,2,15,20008,1,1,24
1,2,2,0,14,20008,1,1,101
1,2,2,0,14,20008,0,1,101
1,2,1,0,15,20008,1,1,24
1,2,1,0,14,20008,0,1,101
1,2,1,0,14,20008,1,1,101
1,2,1,2,14,20008,0,1,101
1,2,1,0,14,20008,1,1,101
2,3,2,12,14,20008,1,0,101
1,2,1,4,14,20008,0,1,24
1,3,1,13,14,20008,1,1,101
1,2,1,8,14,20008,0,1,101
1,2,1,1,14,20008,1,1,101
1,2,1,4,14,20008,1,1,24
6,2,1,8,14,20016,0,1,19
1,2,1,7,14,20008,0,1,24
1,3,1,1,14,20008,0,1,101
11,2,2,1,14,20007,0,1,3
1,2,1,16,14,20008,1,1,24
1,2,2,33,14,20008,1,1,24
1,2,1,4,14,20008,0,1,101
1,2,2,0,14,20003,0,1,5
8,3,1,15,14,20003,0,1,17
8,4,1,14,14,20003,0,1,17
8,5,1,20,14,20003,0,1,17
1,2,1,2,14,20003,0,1,17
1,3,1,4,14,20002,0,1,17
8,2,2,0,14,20003,0,1,17
8,3,1,31,14,20003,1,1,17
1,2,2,88,14,20003,1,1,17
8,2,2,17,14,20003,0,0,17
2,3,2,0,14,20003,0,1,17
8,4,1,17,14,20003,0,1,5
8,2,2,95,14,20003,1,1,5
8,3,1,1,14,20003,0,1,5
1,3,1,2,14,20003,0,1,17
1,3,1,14,14,20002,0,1,17
11,3,1,0,14,20003,1,1,17
8,2,2,7,14,20003,0,1,17
1,2,1,44,14,20003,0,1,17
8,2,2,17,14,20003,0,1,17
1,2,1,5,14,20003,0,1,17
1,2,1,4,14,20003,1,1,17
8,2,2,1,14,20003,0,1,17
11,2,1,7,14,20003,1,1,17
1,2,1,44,14,20003,1,0,17
1,2,2,44,14,20002,1,0,17
8,5,1,19,14,20003,0,0,17
1,2,1,56,14,20002,0,1,57
1,2,1,36,14,20003,0,0,5
1,2,1,4,14,20002,0,1,17
1,3,1,33,14,20003,0,1,17
1,2,1,28,14,20003,0,0,17
8,3,1,5,14,20003,0,1,17
8,2,2,122,14,20003,1,1,17
8,3,1,14,14,20003,0,0,17
1,2,1,15,14,20003,0,1,5
1,2,1,63,14,20003,0,0,17
8,4,1,22,14,20003,0,1,5
1,2,1,0,14,20003,0,0,17
1,2,1,5,14,20003,0,1,17
1,2,1,28,14,20003,1,1,17
1,4,1,16,14,20003,0,1,17
1,2,2,6,14,20002,0,1,57
2,3,2,0,14,20002,0,1,17
8,3,1,4,14,20003,1,1,17
8,2,2,5,14,20003,1,1,17
8,4,1,9,14,20002,0,1,17
1,2,1,29,14,20003,1,1,5
8,5,1,7,14,20002,1,1,17
8,2,1,22,14,20003,1,1,17
8,2,2,50,14,20003,0,1,17
1,2,2,8,14,20003,0,1,17
1,2,2,12,14,20003,0,0,17
8,3,1,3,14,20003,1,1,17
1,3,1,0,14,20003,0,1,17
2,3,2,1,14,20003,0,1,17
2,3,2,6,14,20003,0,1,17
8,3,1,0,14,20003,1,1,17
1,2,2,0,14,20003,1,1,5
1,2,1,123,14,20003,0,1,17
1,1,2,1,14,20003,1,1,17
1,3,1,28,14,20003,0,1,17
8,4,1,1,15,20003,1,1,5
1,3,1,0,14,20003,0,1,17
1,2,1,3,14,20003,1,1,17
1,3,1,10,15,20002,1,0,17
1,2,1,7,14,20003,1,1,17
1,3,1,2,14,20003,0,1,17
8,2,2,1,14,20003,1,1,5
8,2,2,18,14,20003,0,0,17
8,4,1,5,14,20003,0,1,17
1,2,1,3,14,20002,0,1,17
1,3,1,42,14,20003,1,1,17
8,4,1,30,14,20003,0,0,5
8,2,1,99,14,20003,1,1,17
1,2,1,26,14,20003,0,0,17
1,2,2,16,14,20003,0,1,5
8,4,1,0,14,20002,0,1,17
1,2,1,9,14,20003,0,1,17
1,3,1,16,14,20003,1,0,17
8,2,1,3,14,20003,0,1,5
8,3,1,26,14,20003,1,0,17
1,3,1,198,14,20003,0,1,17
1,3,1,7,14,20003,0,0,17
1,2,1,1,14,20002,1,1,17
1,2,1,0,14,20003,1,1,17
1,2,1,49,14,20003,0,0,17
8,3,1,68,14,20003,0,0,5
1,2,1,48,14,20003,0,1,17
8,2,1,100,14,20003,0,0,5
8,2,1,1,14,20003,0,1,5
1,2,1,8,14,20003,0,1,17
8,4,1,1,14,20003,1,1,17
8,2,1,48,14,20003,0,0,57
1,3,1,0,14,20003,0,1,17
8,3,1,2,14,20003,1,1,17
8,3,2,3,14,20003,1,1,17
8,5,1,0,14,20003,0,1,5
8,2,2,56,14,20002,0,1,17
8,2,1,24,14,20003,0,1,17
1,3,1,2,14,20003,1,1,17
1,2,1,1,14,20003,0,1,17
8,3,2,0,14,20003,0,1,17
1,2,1,0,14,20002,1,1,17
8,2,1,0,14,20003,0,1,17
8,4,1,0,14,20003,1,1,17
8,2,2,0,14,20003,0,1,17
8,3,1,5,14,20002,0,1,17
1,2,1,25,14,20003,0,0,17
8,3,1,0,14,20003,1,1,5
1,2,1,61,14,20003,1,1,57
1,3,1,37,14,20003,0,1,17
1,2,1,9,14,20003,0,1,5
1,2,1,23,14,20003,0,1,5
1,3,1,6,14,20003,0,0,17
1,2,1,5,14,20003,1,1,17
8,4,1,2,14,20003,0,1,17
8,2,1,11,14,20003,0,1,17
8,2,1,11,14,20003,0,1,17
8,3,1,0,14,20003,0,0,17
1,2,1,89,14,20003,0,1,17
8,2,2,3,14,20003,0,0,17
8,3,1,1,14,20003,1,1,17
8,2,2,3,14,20002,0,1,17
1,3,1,2,14,20003,0,1,17
1,2,1,49,14,20003,0,0,17
1,2,1,35,14,20003,0,0,17
8,2,2,2,14,20003,1,1,17
1,1,2,0,14,20003,0,1,5
1,2,1,5,14,20003,0,1,17
1,2,1,1,14,20003,1,1,17
1,2,1,1,14,20003,0,1,17
8,2,2,104,14,20003,0,1,17
1,2,1,26,14,20003,0,0,17
1,2,1,9,14,20003,0,1,5
1,3,1,0,14,20003,1,1,17
1,2,1,32,14,20003,0,0,17
1,2,1,35,14,20003,0,0,17
8,3,1,0,14,20002,0,1,17
8,3,1,4,14,20003,0,1,5
8,3,1,36,14,20003,1,1,17
8,4,1,0,14,20003,1,1,17
1,4,1,36,14,20003,0,0,17
1,3,1,3,14,20003,1,1,17
1,2,1,46,14,20003,0,1,17
1,2,1,1,14,20003,0,1,17
8,4,1,8,14,20003,0,1,17
1,2,1,13,14,20002,0,1,17
8,2,2,0,14,20003,0,1,17
8,2,2,5,14,20003,0,1,17
8,2,1,23,14,20003,1,1,17
1,2,1,8,14,20002,0,1,17
8,4,1,101,14,20003,1,0,17
11,3,1,0,14,20003,1,1,5
1,2,1,11,14,20003,0,1,17
1,2,1,1,14,20003,0,1,5
1,3,1,11,14,20003,1,1,17
1,2,1,41,14,20003,1,1,17
1,3,1,1,14,20003,0,1,17
1,3,1,0,14,20003,1,1,17
1,2,1,64,14,20002,0,1,17
8,2,1,2,14,20003,1,1,17
1,3,1,0,14,20003,1,1,17
6,2,2,0,14,20003,0,1,5
8,2,2,1,14,20002,1,1,17
8,5,1,0,14,20003,0,1,5
8,2,1,1,14,20003,0,1,5
1,2,1,56,15,20003,0,1,5
8,2,1,76,14,20003,0,1,5
9,3,1,25,14,20003,0,0,17
8,2,2,1,14,20003,0,1,17
1,2,1,2,14,20003,1,1,17
8,4,1,1,14,20003,1,1,17
8,3,1,5,14,20002,0,1,17
1,2,1,0,14,20002,0,1,17
1,3,1,1,14,20003,0,1,17
8,6,1,0,14,20003,0,1,17
8,2,2,2,14,20003,0,1,17
1,3,1,0,14,20003,0,1,17
8,4,1,16,14,20003,0,1,17
1,2,1,12,14,20003,0,1,5
8,3,2,9,14,20003,0,1,17
8,2,3,3,14,20002,1,1,17
1,2,1,4,14,20003,0,1,17
8,2,2,51,14,20003,1,1,17
8,2,2,166,14,20002,0,1,57
1,1,2,1,14,20003,1,1,17
1,2,1,3,14,20003,0,1,17
1,3,1,99,14,20003,0,1,17
8,4,2,0,14,20003,1,1,17
1,2,1,8,14,20003,0,1,17
1,2,1,21,14,20003,0,1,17
1,2,1,47,14,20003,0,0,17
1,3,1,1,14,20003,0,1,17
1,2,1,0,14,20003,1,1,17
8,2,1,25,14,20002,0,0,57
1,2,2,37,14,20002,0,1,17
8,2,2,32,14,20003,0,0,17
1,2,1,0,14,20002,0,1,17
1,3,1,32,14,20003,0,0,17
1,2,1,16,14,20003,0,1,17
1,2,1,4,14,20003,0,1,17
1,3,1,47,14,20003,0,0,17
1,2,1,1,14,20002,0,1,17
6,3,1,2,15,20003,0,1,17
1,2,1,46,14,20003,0,1,17
1,2,1,45,14,20002,0,1,17
8,3,1,23,14,20003,0,1,17
1,2,1,24,14,20003,0,0,17
1,2,2,0,14,20003,0,1,5
8,3,1,13,14,20003,0,0,17
8,2,1,12,14,20003,0,0,17
8,3,1,3,14,20003,0,1,17
8,6,1,16,14,20003,0,1,17
8,2,2,18,14,20003,0,0,5
8,2,2,14,14,20003,0,1,5
1,3,1,53,14,20003,0,1,17
8,3,1,1,14,20003,0,0,17
1,2,1,4,14,20003,0,0,17
8,3,1,40,14,20003,0,0,17
8,2,2,59,15,20003,0,0,17
8,3,1,96,14,20003,0,0,17
1,3,1,6,14,20003,0,1,17
8,1,2,6,14,20002,0,1,99
8,2,2,49,14,20003,1,1,17
8,2,2,46,14,20003,0,1,17
8,2,1,7,14,20003,0,1,17
8,2,2,167,14,20003,0,0,5
8,2,2,0,14,20002,1,1,17
8,3,1,2,14,20002,0,1,17
1,2,2,1,14,20003,1,1,5
8,2,2,85,14,20003,0,1,17
1,2,1,76,6,20003,1,0,17
1,2,1,3,14,20003,0,1,17
8,2,2,36,14,20003,0,1,5
8,2,1,3,14,20003,1,1,17
1,2,1,2,14,20003,0,1,5
1,3,1,1,14,20002,1,1,17
1,3,1,5,14,20002,0,1,17
1,2,1,8,14,20003,0,1,17
8,4,1,7,14,20003,0,1,17
8,2,2,0,14,20002,1,1,17
8,4,1,0,14,20003,1,1,17
11,2,2,0,14,20003,1,1,17
11,3,1,14,14,20003,1,1,17
1,3,1,0,14,20003,0,1,17
1,3,1,106,14,20002,0,1,17
1,2,1,1,14,20003,0,1,17
8,2,2,1,14,20003,0,1,17
1,2,1,24,14,20003,1,0,17
1,2,2,3,14,20003,1,1,17
8,2,2,0,14,20003,0,1,17
6,2,1,3,14,20002,1,1,17
1,2,1,0,14,20003,0,1,17
8,2,2,177,14,20003,0,1,17
1,2,1,0,14,20003,1,1,5
1,3,1,102,14,20003,1,0,17
8,3,1,7,14,20003,0,1,17
8,3,1,11,14,20003,0,1,5
1,2,1,0,14,20002,1,1,17
8,3,1,4,14,20003,0,1,5
1,5,1,15,14,20003,0,1,17
1,4,1,7,14,20003,0,1,17
1,2,1,51,14,20003,0,1,5
1,3,1,100,14,20003,0,1,17
1,2,1,17,14,20003,0,1,17
1,2,1,14,14,20002,0,1,17
8,2,2,5,14,20003,0,1,17
1,2,1,199,14,20003,0,0,17
8,2,2,115,14,20003,1,1,17
1,3,1,0,14,20002,1,1,17
8,2,1,8,14,20003,0,1,17
1,2,1,8,14,20003,0,1,5
8,2,2,3,14,20003,1,1,17
1,2,1,1,14,20002,1,1,17
8,4,1,8,14,20003,0,0,17
1,2,1,19,14,20003,0,1,17
8,2,2,36,14,20003,1,1,17
1,4,1,12,14,20003,1,1,17
1,3,1,48,14,20002,0,1,17
1,2,1,1,14,20003,0,1,17
